Ponferrada - El Barco De Valdeorras, Por San Justo;LEÓN;VACL-146;Autobuses Urbanos de Ponferrada, S.A. (AUPSA);Regular
Ponferrada - El Barco De Valdeorras;LEÓN;VACL-146;Autobuses Urbanos de Ponferrada, S.A. (AUPSA);Regular
Guimara - Fabero;LEÓN;VACL-146;Autobuses Urbanos de Ponferrada, S.A. (AUPSA);Regular
Arnadelo - Toral De Los Vados;LEÓN;VACL-146;Autobuses Urbanos de Ponferrada, S.A. (AUPSA);Regular
Silván - Ponferrada;LEÓN;VACL-146;Autobuses Urbanos de Ponferrada, S.A. (AUPSA);Regular
Gestoso Ponferrada;LEÓN;VACL-146;Autobuses Urbanos de Ponferrada, S.A. (AUPSA);Regular
Ponferrada - San Juan De La Mata;LEÓN;VACL-146;Autobuses Urbanos de Ponferrada, S.A. (AUPSA);Regular
Almazán - El Burgo De Osma;BURGOS;VACL-147;Autocares de las Heras, S.L.;Regular
El Burgo De Osma - Aranda De Duero;BURGOS;VACL-147;Autocares de las Heras, S.L.;Regular
San Bartolomé De Pinares - Ávila;ÁVILA;VACL-149;Muñoz Travel, S.L.;Regular
San Juan Del Olmo - Ávila (La Ida A La Demanda);ÁVILA;VACL-149;Muñoz Travel, S.L.;Regular
Narrillos Del Álamo - Ávila, Por Carpio Medianero;ÁVILA;VACL-149;Muñoz Travel, S.L.;Regular
Cabezas Del Villar - Ávila;ÁVILA;VACL-149;Muñoz Travel, S.L.;Regular
Candeleda - Ávila;ÁVILA;VACL-149;Muñoz Travel, S.L.;Regular
Porto - Lubián;ZAMORA;VACL-150;Autos Álvarez de Viajeros, S.L.;Regular
San Ciprian De Sanabria - El Puente;ZAMORA;VACL-150;Autos Álvarez de Viajeros, S.L.;Regular
Calabor Zamora;ZAMORA;VACL-150;Autos Álvarez de Viajeros, S.L.;Regular
Campaspero - Valladolid;VALLADOLID;VACL-151;Linecar, S.A.;Regular
Campaspero - Valladolid, Por Bahabón;VALLADOLID;VACL-151;Linecar, S.A.;Regular
Montemayor De Pililla - Tudela De Duero - Valladolid;VALLADOLID;VACL-151;Linecar, S.A.;Regular
Castronuño - Toro;ZAMORA;VACL-152;Castaño e Hijos, S.L.;Regular
Melgar De Fernamental - Palencia, Por Santoyo;PALENCIA;VACL-153;Joaquín Gómez e Hijos, S.A.;Regular
Melgar De Fernamental - Palencia (Directo);PALENCIA;VACL-153;Joaquín Gómez e Hijos, S.A.;Regular
Lantadilla Palencia, Por Santoyo;PALENCIA;VACL-153;Joaquín Gómez e Hijos, S.A.;Regular
Lantadilla - Palencia (Directo);PALENCIA;VACL-153;Joaquín Gómez e Hijos, S.A.;Regular
Astudillo - Palencia;PALENCIA;VACL-153;Joaquín Gómez e Hijos, S.A.;Regular
Palencia - Villalobón;PALENCIA;VACL-153;Joaquín Gómez e Hijos, S.A.;Regular
Valladolid - Tórtoles De Esgueva;VALLADOLID;VACL-159;Autocares Discrecionales Vallisoletanos, S.L. (AUTODIVAL);Regular
Quintanamanvirgo - Peñafiel;VALLADOLID;VACL-160;Autocares de las Heras, S.L.;Regular
Peñafiel - Piñel;VALLADOLID;VACL-160;Autocares de las Heras, S.L.;Regular
Peñafiel - San Llorente;VALLADOLID;VACL-160;Autocares de las Heras, S.L.;Regular
León - Toral De Los Vados;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Regular
León - Villafranca Del Bierzo;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Regular
Ponferrada - León, Por A-12 Y A-6;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Regular
Ponferrada - León, Por A-6;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Regular
León - Astorga;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Regular
León - Bembibre, Con Solape Hasta Vega De Espinareda;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Regular
La Bañeza - León, Por Santa María Del Páramo;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Regular
La Bañeza - León, Por N-120;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Regular
La Bañeza - León, Por Benavides De Órbigo;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Regular
Bembibre - Villafranca Del Bierzo;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Regular
Ponferrada Villafranca Del Bierzo;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Regular
Bembibre - Ponferrada, Por Castropodame;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Regular
Astorga - Benavente;ZAMORA;VACL-161;Autocares Castilla y León, S.A.U.;Regular
La Bañeza Benavente;ZAMORA;VACL-161;Autocares Castilla y León, S.A.U.;Regular
Villalís De La Valduerna - La Bañeza;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Regular
Estación De Veguellina - Santa María Del Páramo;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Regular
Alcoba De La Ribera - León;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Regular
Cobrana - Ponferrada;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Regular
Cebrones Del Río - León;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Regular
Astorga - León, Por Carrizo De La Ribera;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Regular
Benavides De Órbigo - León;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Regular
Escuredo León;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Regular
León - Antoñán Del Valle;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Regular
Santa María De La Isla - Astorga;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Regular
San Félix De La Vega - La Bañeza;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Regular
Pobladura De Pelayo García - Santa María Del Páramo;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Regular
León - Santa María Del Páramo;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Regular
Santa María Del Páramo - León, Por Villagallegos;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Regular
Latedo - Alcañices;ZAMORA;AECL-096;Herederos de A. Tamame, S.A.;Regular
Pinedas - Béjar;SALAMANCA;VACL-072;Viagón Autocares, S.L.;Regular
Burgos - Cuzcurrita;BURGOS;VACL-033;Bus Deobriga, S.L.;Regular
Castromembibre - Tordesillas;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Tordesillas - Mota Del Marqués;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Monforte De La Sierra - Salamanca;SALAMANCA;VACL-076;Adojaju, S.L.;Regular
Santa María Del Páramo - Zotes - La Bañeza;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Regular
Aguilar De Campoo - Palencia;PALENCIA;VACL-038;Linecar, S.A.;Regular
Guardo Palencia;PALENCIA;VACL-107;Linecar, S.A.;Regular
Medina Del Campo - Ataquines - Medina Del Campo;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Medina Del Campo - Fresno El Viejo - Medina Del Campo;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Peñafiel - Piñel De Arriba - Encinas De Esgueva - Peñafiel;VALLADOLID;VACL-160;Autocares de las Heras, S.L.;Regular
Peñafiel - San Llorente - Peñafiel;VALLADOLID;VACL-160;Autocares de las Heras, S.L.;Regular
Valladolid - Valdestillas - Medina Del Campo;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Villafuerte - Amusquillo - Peñafiel;VALLADOLID;VACL-159;Autocares Discrecionales Vallisoletanos, S.L. (AUTODIVAL);Regular
Aldea De San Miguel - Portillo - Íscar;VALLADOLID;VACL-126;Linecar, S.A.;Regular
Villavaquerin - Castrillo-Tejeriego - Peñafiel;VALLADOLID;VACL-160;Autocares de las Heras, S.L.;Regular
Villafranca De Duero - Tordesillas;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
San Román De Hornija - Torrecilla De La Abadesa Tordesillas;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Robladillo - Geria - Simancas - Valladolid;VALLADOLID;VACL-027;Autocares Castilla y León, S.A.U.;Regular
Valladolid - Tordesillas (Diputación);VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Regular
Traspinedo - Tudela - Herrera - Valladolid;VALLADOLID;VACL-151;Linecar, S.A.;Regular
Requena De Campos - Frómista;PALENCIA;TR-010;Elisa María Vallejera Soto;Regular
Dévanos - Ágreda;SORIA;AECL-086;Serafín Saínz Ruíz;Demanda
Valverde - Ágreda;SORIA;AECL-086;Serafín Sainz Ruíz;Demanda
Vozmediano - Ágreda;SORIA;AECL-086;Serafín Saínz Ruíz;Demanda
Castrejón De Trabancos - Medina Del Campo;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Demanda
Siete Iglesias De Trabancos - Alaejos;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Demanda
Castromil - Lubián;ZAMORA;VACL-150;Autos Álvarez de Viajeros, S.L.;Demanda
Padornelo - Lubián;ZAMORA;VACL-150;Autos Álvarez de Viajeros, S.L.;Demanda
Martín Muñoz De Las Posadas - Arévalo;ÁVILA;VACL-123;Linecar, S.A.;Demanda
Montejo De Arévalo - Arévalo;ÁVILA;VACL-123;Linecar, S.A.;Demanda
Castrillo De Las Piedras - Astorga;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Demanda
Matanza - Astorga;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Demanda
Montealegre - Astorga;LEÓN;VACL-161;Autocares Castilla y León, S.A.U.;Demanda
Salobral - Ávila;ÁVILA;VACL-149;Muñoz Travel, S.L.;Demanda
San Bartolomé De Pinares - Ávila;ÁVILA;VACL-149;Muñoz Travel, S.L.;Demanda
Sanchorreja - Ávila;ÁVILA;VACL-149;Muñoz Travel, S.L.;Demanda
Aralla De Luna - San Emiliano;LEÓN;VACL-113;Autocares Castilla y León, S.A.U.;Demanda
Huergas De Babia - Cabrillanes;LEÓN;VACL-113;Autocares Castilla y León, S.A.U.;Demanda
La Cueta - Cabrillanes;LEÓN;VACL-113;Autocares Castilla y León, S.A.U.;Demanda
Riolago - San Emiliano;LEÓN;VACL-113;Autocares Castilla y León, S.A.U.;Demanda
Torrestío - San Emiliano;LEÓN;VACL-113;Autocares Castilla y León, S.A.U.;Demanda
Navacepeda - Barco De Ávila;ÁVILA;VACL-149;Muñoz Travel, S.L.;Demanda
Navalmoro - Barco De Ávila;ÁVILA;VAC-222;Compañía Europea de Viajeros España, S.A. (Cevesa);Demanda
Navasequilla - Barco De Ávila;ÁVILA;VACL-149;Muñoz Travel, S.L.;Demanda
Ortigosa - Barco De Ávila;ÁVILA;VACL-149;Muñoz Travel, S.L.;Demanda
Puerto - Barco De Ávila;ÁVILA;VAC-222;Compañía Europea de Viajeros España, S.A. (Cevesa);Demanda
El Cabaco - Béjar;SALAMANCA;VACL-072;Viagón Autocares, S.L.;Demanda
Molinillo - Béjar;SALAMANCA;VACL-072;Viagón Autocares, S.L.;Demanda
Valdelageve - Béjar;SALAMANCA;JEV-022;Compañía Europea de Viajeros España, S.A. (Cevesa);Demanda
Valdelamatanza - El Cerro;SALAMANCA;TR-015;Juan Belinchón de la Peña;Demanda
Quintanaloranco - Briviesca;BURGOS;AECL-017;Rebeca Vadillo López;Demanda
Arraya De Oca - Burgos;BURGOS;VAC-235;Logroza, S.L.;Demanda
Avellanosa Del Páramo - Burgos;BURGOS;VACL-079;Autobuses Amaya, S.L.;Demanda
Galarde - Burgos;BURGOS;VAC-235;Logroza, S.L.;Demanda
Marquiz - Carbajales;ZAMORA;VACL-135;Autobuses Carbajo, S.L.;Demanda
Carrión De Los Condes - Villaldavín;PALENCIA;VACL-107;Linecar, S.A.;Demanda
Villamoronta - Carrión De Los Condes;PALENCIA;VACL-107;Linecar, S.A.;Demanda
Villota Del Duque - Carrión De Los Condes;PALENCIA;VACL-107;Linecar, S.A.;Demanda
Aguilarejo - Cigales;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Demanda
San Martín De Valvení - Cigales;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Demanda
San Martín De Valvení - Valladolid;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Demanda
Aleje - Crémenes;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
Calaveras De Arriba - Almanza;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
Caminayo - Puente Almuhey;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
Corcos Almanza;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
Corniero Crémenes;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
Espinosa De Almanza - Cistierna;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
Espinosa De Almanza - Puente Almuhey;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
La Red De Valdetuejar - Puente Almuhey;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
La Vega De Almanza - Almanza;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
La Velilla De Valdoré - Crémenes;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
Lois - Crémenes;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
Lois Las Salas;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
Mondreganes - Cistierna;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
Mondreganes - Puente Almuhey;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
Ocejo De La Peña - Cistierna;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
Puente Almuhey - Cistierna;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
Quintana De La Peña - Cistierna;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
Quintanilla - Puente Almuhey;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
Remolina Cistierna;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
Remolina - Crémenes (Lunes);LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
Remolina - Crémenes (Miércoles);LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
Santibáñez De Rueda - Cistierna;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
Valcuende - Cistierna;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
Valcuende - Puente Almuhey;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
Valle De Las Casas - Almanza;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
Villaverde De Arcayos - Almanza;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
Villaverde De Arcayos - Cistierna;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
Águeda Del Caudillo - Ciudad Rodrigo;SALAMANCA;VACL-054;J.J. Martín Gallego, S.L.;Demanda
Ciudad Rodrigo - La Atalaya;SALAMANCA;VACL-054;J.J. Martín Gallego, S.L.;Demanda
Dios Le Guarde - Ciudad Rodrigo;SALAMANCA;VACL-072;Viagón Autocares, S.L.;Demanda
El Bodón - Ciudad Rodrigo;SALAMANCA;VACL-054;J.J. Martín Gallego, S.L.;Demanda
Ivanrey - Ciudad Rodrigo;SALAMANCA;VACL-054;J.J. Martín Gallego, S.L.;Demanda
La Alberguería De Argañán - Ciudad Rodrigo;SALAMANCA;VACL-058;J.J. Martín Gallego, S.L.;Demanda
La Encina - Ciudad Rodrigo;SALAMANCA;VACL-054;J.J. Martín Gallego, S.L.;Demanda
Monsagro - Ciudad Rodrigo;SALAMANCA;VACL-054;J.J. Martín Gallego, S.L.;Demanda
Pascualarina - Ciudad Rodrigo;SALAMANCA;VACL-054;J.J. Martín Gallego, S.L.;Demanda
Figueruela De Sayago - Corrales Del Vino;ZAMORA;VACL-145;Autocares Viñuela, S.L.;Demanda
Mayalde - Corrales Del Vino;ZAMORA;VACL-014;Zamora - Salamanca, S.A.;Demanda
Peleas De Abajo - Corrales Del Vino;ZAMORA;VACL-014;Zamora - Salamanca, S.A.;Demanda
Villanueva De Campeán - Corrales Del Vino;ZAMORA;VACL-014;Zamora - Salamanca, S.A.;Demanda
Encinas De Esgueva - Esguevillas De Esgueva;VALLADOLID;VACL-159;Autocares Discrecionales Vallisoletanos, S.L. (AUTODIVAL);Demanda
Olmos De Esgueva - Esguevillas De Esgueva;VALLADOLID;VACL-159;Autocares Discrecionales Vallisoletanos, S.L. (AUTODIVAL);Demanda
Astudillo - Itero Del Castillo;BURGOS;VACL-153;Joaquín Gómez e Hijos, S.A.;Demanda
Boadilla Del Camino - Frómista;PALENCIA;VACL-038;Linecar, S.A.;Demanda
Itero De La Vega - Frómista;PALENCIA;VACL-153;Joaquín Gómez e Hijos, S.A.;Demanda
Itero Del Castillo - Astudillo;PALENCIA;VACL-153;Joaquín Gómez e Hijos, S.A.;Demanda
Marcilla De Campos - Frómista;PALENCIA;VACL-038;Linecar, S.A.;Demanda
Ribas De Campos - Frómista;PALENCIA;VACL-038;Linecar, S.A.;Demanda
Valdespina - Frómista;PALENCIA;VACL-153;Joaquín Gómez e Hijos, S.A.;Demanda
Villarmentero De Campos - Frómista;PALENCIA;VACL-038;Linecar, S.A.;Demanda
Fresno - Guardo;PALENCIA;VACL-107;Linecar, S.A.;Demanda
Aldeanueva De Campomojado - Guijuelo;SALAMANCA;VACL-162;Compañía Europea de Viajeros España, S.A. (Cevesa);Demanda
Guijo De Ávila - Guijuelo;SALAMANCA;VACL-073;Viamar Autocares, S.L.U.;Demanda
Navamorales - Guijuelo;SALAMANCA;VACL-073;Viamar Autocares, S.L.U.;Demanda
Peromingo - Guijuelo;SALAMANCA;VACL-073;Viamar Autocares, S.L.U.;Demanda
Salvatierra De Tormes - Guijuelo;SALAMANCA;VACL-073;Viamar Autocares, S.L.U.;Demanda
Amayuelas - Herrera;PALENCIA;AECL-052;Autobuses del Pisuerga, S.L.;Demanda
Cozuelos - Herrera;PALENCIA;AECL-052;Autobuses del Pisuerga, S.L.;Demanda
Herrera De Pisuerga - Báscones De Ojeda;PALENCIA;VACL-038;Linecar, S.A.;Demanda
Herrera De Pisuerga - Páramo De Boedo;PALENCIA;VACL-038;Linecar, S.A.;Demanda
Naveros - Herrera;PALENCIA;VACL-038;Linecar, S.A.;Demanda
Nogales - Herrera;PALENCIA;VACL-038;Linecar, S.A.;Demanda
Nogales - Herrera (Miércoles);PALENCIA;VACL-038;Linecar, S.A.;Demanda
Oteros Herrera;PALENCIA;VACL-038;Linecar, S.A.;Demanda
San Martín - Herrera;PALENCIA;VACL-038;Linecar, S.A.;Demanda
San Pedro De Ojeda - Alar Del Rey (Lunes);PALENCIA;AECL-052;Autobuses del Pisuerga, S.L.;Demanda
Villaescusa De Ecla - Herrera De Pisuerga;PALENCIA;AECL-052;Autobuses del Pisuerga, S.L.;Demanda
Oteros De Boedo Herrera De Pisuerga (Mercado);PALENCIA;VACL-038;Linecar, S.A.;Demanda
Las Casas Del Conde - La Alberca;SALAMANCA;VACL-076;Adojaju, S.L.;Demanda
Monforte - Salamanca;SALAMANCA;VACL-076;Adojaju, S.L.;Demanda
Zarzoso La Alberca;SALAMANCA;VACL-076;Adojaju, S.L.;Demanda
Villanueva Del Conde - La Alberca;SALAMANCA;VACL-076;Adojaju, S.L.;Demanda
La Baña - Quintanilla;LEÓN;VACL-094;Autocares Castilla y León, S.A.U.;Demanda
La Cuesta - Truchas;LEÓN;VACL-094;Autocares Castilla y León, S.A.U.;Demanda
Pozos - Truchas;LEÓN;VACL-094;Autocares Castilla y León, S.A.U.;Demanda
Robledo - Quintanilla;LEÓN;VACL-094;Autocares Castilla y León, S.A.U.;Demanda
Santa Eulalia - La Baña;LEÓN;VACL-094;Autocares Castilla y León, S.A.U.;Demanda
Santa Eulalia - Quintanilla;LEÓN;VACL-094;Autocares Castilla y León, S.A.U.;Demanda
Tabuyuelo - La Baña;LEÓN;VACL-094;Autocares Castilla y León, S.A.U.;Demanda
Truchillas - Truchas;LEÓN;VACL-094;Autocares Castilla y León, S.A.U.;Demanda
Villarino - Truchas;LEÓN;VACL-094;Autocares Castilla y León, S.A.U.;Demanda
Codesal - Mombuey;ZAMORA;VACL-150;Autos Álvarez de Viajeros, S.L.;Demanda
Santa Cruz De Los Cuérrragos - Mombuey;ZAMORA;VACL-150;Autos Álvarez de Viajeros, S.L.;Demanda
Santa Cruz De Los Cuérrragos - Villardeciervos;ZAMORA;VACL-150;Autos Álvarez de Viajeros, S.L.;Demanda
Castrillo De La Guareña - Fuentesaúco;ZAMORA;VACL-143;Herederos de A. Tamame, S.A.;Demanda
El Cubo De Tierra Del Vino - Fuentesaúco;ZAMORA;VACL-014;Zamora - Salamanca, S.A.;Demanda
El Maderal - Fuentesaúco;ZAMORA;VACL-014;Zamora - Salamanca, S.A.;Demanda
El Pego - Fuentesaúco;ZAMORA;VACL-143;Herederos de A. Tamame, S.A.;Demanda
Belver De Los Montes - Manganeses De La Lampreana;ZAMORA;VACL-038;Linecar, S.A.;Demanda
Belver De Los Montes - Villarrín De Campos;ZAMORA;VACL-038;Linecar, S.A.;Demanda
La Tabla - Villarrín De Campos;ZAMORA;VACL-131;Santiago Castaño Fernández;Demanda
San Cebrián De Castro - Manganeses De La Lampreana;ZAMORA;VACL-140;Castaño e Hijos, S.L.;Demanda
Vidayanes - Manganeses De La Lampreana;ZAMORA;VACL-131;Santiago Castaño Fernández;Demanda
Vidayanes - Villarrín De Campos;ZAMORA;VACL-131;Santiago Castaño Fernández;Demanda
Curueña - La Magdalena;LEÓN;VACL-113;Autocares Castilla y León, S.A.U.;Demanda
Fasgar - La Magdalena;LEÓN;VACL-113;Autocares Castilla y León, S.A.U.;Demanda
Los Bayos - La Magdalena;LEÓN;VACL-113;Autocares Castilla y León, S.A.U.;Demanda
Murias De Ponjos - La Magdalena;LEÓN;VACL-112;Busletrans, S.L.U.;Demanda
Rioseco De Tapia - La Magdalena;LEÓN;VACL-113;Autocares Castilla y León, S.A.U.;Demanda
Robledo De Caldas - La Magdalena;LEÓN;VACL-113;Autocares Castilla y León, S.A.U.;Demanda
Rosales - La Magdalena;LEÓN;VACL-113;Autocares Castilla y León, S.A.U.;Demanda
San Martín De La Falamosa - La Magdalena;LEÓN;VACL-112;Busletrans, S.L.U.;Demanda
Villadepán - La Magdalena;LEÓN;VACL-113;Autocares Castilla y León, S.A.U.;Demanda
Estacas - Ledesma;SALAMANCA;VACL-090;Herederos de A. Tamame, S.A.;Demanda
La Sagrada - Ledesma;SALAMANCA;VACL-090;Herederos de A. Tamame, S.A.;Demanda
Cerralbo - Lumbrales;SALAMANCA;VACL-071;Empresa de Automóviles El Pilar, S.A.;Demanda
La Fregeneda - Lumbrales;SALAMANCA;VACL-071;Empresa de Automóviles El Pilar, S.A.;Demanda
La Veguellina - Mansilla De Las Mulas;LEÓN;VACL-117;Moreno Vicente y Cía, S.L.;Demanda
Las Grañeras - Mansilla De Las Mulas;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
Nogales - Mansilla De Las Mulas;LEÓN;VACL-038;Linecar, S.A.;Demanda
Rebollar De Los Oteros - Mansilla De Las Mulas;LEÓN;VACL-096;Autocares Castilla y León, S.A.U.;Demanda
Vega De Los Árboles - Mansilla De Las Mulas;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
Villamoratiel De Las Matas - Mansilla De Las Mulas;LEÓN;VACL-038;Linecar, S.A.;Demanda
Villarente - Mansilla De Las Mulas;LEÓN;VACL-096;Autocares Castilla y León, S.A.U.;Demanda
Villavidel - Mansilla De Las Mulas;LEÓN;VACL-096;Autocares Castilla y León, S.A.U.;Demanda
Villimer - Mansilla De Las Mulas;LEÓN;VACL-091;Autocares Castilla y León, S.A.U.;Demanda
Cillaperlata - Medina De Pomar;BURGOS;VACL-129;Autobuses Barredo, S.L.;Demanda
Nofuentes - Medina De Pomar;BURGOS;VACL-129;Autobuses Barredo, S.L.;Demanda
Foncastín - Tordesillas;VALLADOLID;TR-012;Juan José Sánchez Erce;Demanda
Matapozuelos - Medina Del Campo;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Demanda
Muriel - Medina Del Campo;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Demanda
Pozaldez - Medina Del Campo;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Demanda
Ramiro - Medina Del Campo;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Demanda
San Pablo De La Moraleja - Medina Del Campo;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Demanda
Torrecilla - Medina Del Campo;VALLADOLID;TR-005;Yolanda Bellido Ruiz;Demanda
Villsanz - Medina Del Campo;VALLADOLID;TR-005;Yolanda Bellido Ruiz;Demanda
Adalia - Mota Del Marqués;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Demanda
Benafarces - Mota Del Marqués;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Demanda
Benafarces - Tordesillas;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Demanda
Gallegos De Hornija - Mota Del Marqués;VALLADOLID;VACL-053;La Regional Vallisoletana, S.A.;Demanda
Narros Del Puerto - Ávila;ÁVILA;VACL-149;Muñoz Travel, S.L.;Demanda
Villaviciosa - Muñana;ÁVILA;VACL-149;Muñoz Travel, S.L.;Demanda
Cabezas Del Villar - Muñico;ÁVILA;VACL-149;Muñoz Travel, S.L.;Demanda
Narrillos Del Rebollar - Muñico;ÁVILA;VACL-149;Muñoz Travel, S.L.;Demanda
Rivillas De La Cañada - Ávila;ÁVILA;VACL-149;Muñoz Travel, S.L.;Demanda
Rivillas De La Cañada - Muñico;ÁVILA;VACL-149;Muñoz Travel, S.L.;Demanda
Solana De Rioalmar - Muñico;ÁVILA;VACL-149;Muñoz Travel, S.L.;Demanda
Beratón - Ólvega;SORIA;VAC-076;Transportes Hernández Palacio, S.A. (THERPASA);Demanda
Muro - Ólvega;SORIA;VAC-076;Transportes Hernández Palacio, S.A. (THERPASA);Demanda
Tajahuerce - Ólvega;SORIA;VAC-076;Transportes Hernández Palacio, S.A. (THERPASA);Demanda
Hijosa De Boedo - Osorno;PALENCIA;VACL-038;Linecar, S.A.;Demanda
Las Cabañas De Castilla - Osorno;PALENCIA;VACL-038;Linecar, S.A.;Demanda
Bocos De Duero - Peñafiel;VALLADOLID;VACL-160;Autocares de las Heras, S.L.;Demanda
Cogeces Del Monte - Peñafiel;VALLADOLID;VACL-126;Linecar, S.A.;Demanda
Roturas - Peñafiel;VALLADOLID;VACL-160;Autocares de las Heras, S.L.;Demanda
Aldearrubia - Villares De La Reina;SALAMANCA;VACL-002;Avanza Movilidad Integral, S. L. U.;Demanda
Aldehuela De Los Guzmanes - Villares De La Reina;SALAMANCA;VACL-002;Avanza Movilidad Integral, S. L. U.;Demanda
Carbajosa De Armuña - Garrido Norte;SALAMANCA;VACL-002;Avanza Movilidad Integral, S. L. U.;Demanda
Carrascal - Garrido Norte;SALAMANCA;VACL-002;Avanza Movilidad Integral, S. L. U.;Demanda
Gudino - Garrido Norte;SALAMANCA;VACL-002;Avanza Movilidad Integral, S. L. U.;Demanda
La Granja - Villares De La Reina;SALAMANCA;VACL-002;Avanza Movilidad Integral, S. L. U.;Demanda
Urbanización Las Cecilias - Garrido Norte;SALAMANCA;VACL-002;Avanza Movilidad Integral, S. L. U.;Demanda
El Álamo - Piedrahita;ÁVILA;VACL-074;Autobuses Urbanos de Ponferrada, S.A. (AUPSA);Demanda
